,state,city,code,mean_inc,median_inc,stdev_inc,num_incidents,total_killed,total_injured
0,Texas,Quanah,TX,32322,18022,31809,1,2,0
0,Texas,Kountze,TX,34353,300000,26487,3,3,1
0,Texas,Lumberton,TX,67201,50272,43337,1,0,1
0,Texas,Silsbee,TX,20637,10416,22774,3,3,1
0,Texas,Houston,TX,76967,51439,67201,2480,1144,1245
0,Texas,Houston,TX,103363,300000,72096,2480,1144,1245
0,Texas,Houston,TX,24296,19639,20634,2480,1144,1245
0,Texas,Houston,TX,23062,17909,17471,2480,1144,1245
0,Texas,Dallas,TX,47192,40847,34146,1152,465,515
0,Texas,Houston,TX,31247,23793,23879,2480,1144,1245
0,Texas,Houston,TX,41846,32669,35620,2480,1144,1245
0,Texas,Houston,TX,42495,34600,31732,2480,1144,1245
0,Texas,Houston,TX,48208,300000,37651,2480,1144,1245
0,Texas,Houston,TX,23130,15615,22498,2480,1144,1245
0,Texas,Houston,TX,46858,41485,30807,2480,1144,1245
0,Texas,Houston,TX,50643,34372,44074,2480,1144,1245
0,Texas,Houston,TX,53427,36620,39010,2480,1144,1245
0,Texas,Houston,TX,51982,300000,25512,2480,1144,1245
0,Texas,Houston,TX,34996,25969,27782,2480,1144,1245
0,Texas,Dallas,TX,46068,32787,41702,1152,465,515
0,Texas,Houston,TX,21786,16606,17797,2480,1144,1245
0,Texas,Houston,TX,52217,47473,30724,2480,1144,1245
0,Texas,Houston,TX,28824,17983,27494,2480,1144,1245
0,Texas,Houston,TX,46646,31835,37924,2480,1144,1245
0,Texas,Houston,TX,45245,35122,42913,2480,1144,1245
0,Texas,Houston,TX,35365,30582,25714,2480,1144,1245
0,Texas,Houston,TX,40044,30229,33843,2480,1144,1245
0,Texas,Humble,TX,26403,16245,18900,41,11,38
0,Texas,Houston,TX,58119,300000,30548,2480,1144,1245
0,Texas,Houston,TX,43603,36774,26881,2480,1144,1245
0,Texas,Dallas,TX,92791,83157,65663,1152,465,515
0,Texas,Houston,TX,47481,42991,29407,2480,1144,1245
0,Texas,Houston,TX,32531,24095,24778,2480,1144,1245
0,Texas,Houston,TX,43571,38566,30622,2480,1144,1245
0,Texas,Galena Park,TX,53307,44231,46482,0,0,0
0,Texas,Houston,TX,41181,40530,29537,2480,1144,1245
0,Texas,Houston,TX,65205,59511,38192,2480,1144,1245
0,Texas,Humble,TX,71706,60475,45773,41,11,38
0,Texas,Spring,TX,63625,58378,38435,64,31,21
0,Texas,Spring,TX,131304,116655,72048,64,31,21
0,Texas,Humble,TX,65320,300000,36193,41,11,38
0,Texas,Dallas,TX,87826,65550,69874,1152,465,515
0,Texas,Humble,TX,80087,68943,44219,41,11,38
0,Texas,Lewisville,TX,55699,39007,50840,18,5,7
0,Texas,Kingwood,TX,102621,86673,73565,5,3,1
0,Texas,Kingwood,TX,105067,96054,71934,5,3,1
0,Texas,Kingwood,TX,91858,300000,50601,5,3,1
0,Texas,Kingwood,TX,74061,60329,56158,5,3,1
0,Texas,Crosby,TX,71351,52437,59536,12,8,9
0,Texas,Channelview,TX,50814,48721,28129,14,9,14
0,Texas,Channelview,TX,40543,32807,41117,14,9,14
0,Texas,Crosby,TX,63901,300000,36448,12,8,9
0,Texas,Dallas,TX,101041,71788,81200,1152,465,515
0,Texas,Baytown,TX,92573,86521,50930,47,23,31
0,Texas,Baytown,TX,68409,49723,54417,47,23,31
0,Texas,Baytown,TX,64269,300000,47082,47,23,31
0,Texas,Baytown,TX,67761,46788,64025,47,23,31
0,Texas,Baytown,TX,31468,19927,28457,47,23,31
0,Texas,Baytown,TX,48648,36263,54497,47,23,31
0,Texas,Houston,TX,47356,300000,47149,2480,1144,1245
0,Texas,Houston,TX,41688,36743,28976,2480,1144,1245
0,Texas,Houston,TX,30681,20267,30585,2480,1144,1245
0,Texas,Houston,TX,55889,45941,51988,2480,1144,1245
0,Texas,Dallas,TX,63505,43077,60041,1152,465,515
0,Texas,Houston,TX,60066,52237,48075,2480,1144,1245
0,Texas,Houston,TX,42721,37785,32361,2480,1144,1245
0,Texas,Killeen,TX,45665,40128,31049,282,75,98
0,Texas,Houston,TX,34376,20333,38536,2480,1144,1245
0,Texas,Houston,TX,45140,31572,42210,2480,1144,1245
0,Texas,Houston,TX,61533,41471,56176,2480,1144,1245
0,Texas,Houston,TX,41928,44315,26561,2480,1144,1245
0,Texas,Houston,TX,65195,57421,48095,2480,1144,1245
0,Texas,Houston,TX,49708,40993,46050,2480,1144,1245
0,Texas,Houston,TX,57759,47364,51987,2480,1144,1245
0,Texas,Pasadena,TX,53964,45319,30235,36,11,20
0,Texas,Carrollton,TX,69429,61933,43981,10,6,4
0,Texas,Houston,TX,51385,39263,36608,2480,1144,1245
0,Texas,Pasadena,TX,38768,34116,25948,36,11,20
0,Texas,Pasadena,TX,65386,64402,41735,36,11,20
0,Texas,Pasadena,TX,43857,27462,45309,36,11,20
0,Texas,Pasadena,TX,49670,51664,35783,36,11,20
0,Texas,Pasadena,TX,30335,27357,19209,36,11,20
0,Texas,Pasadena,TX,62306,45016,45570,36,11,20
0,Texas,Pasadena,TX,89136,78790,56332,36,11,20
0,Texas,Pasadena,TX,63484,58093,42718,36,11,20
0,Texas,Houston,TX,38997,28146,33367,2480,1144,1245
0,Texas,Farmers Branch,TX,93332,74707,67265,0,0,0
0,Texas,Houston,TX,69850,71688,34509,2480,1144,1245
0,Texas,Houston,TX,58685,50593,35825,2480,1144,1245
0,Texas,Houston,TX,58454,49999,36980,2480,1144,1245
0,Texas,Houston,TX,42962,30282,39922,2480,1144,1245
0,Texas,Houston,TX,53391,45189,33698,2480,1144,1245
0,Texas,Houston,TX,26217,27001,10756,2480,1144,1245
0,Texas,Houston,TX,43475,33094,29191,2480,1144,1245
0,Texas,Houston,TX,38369,300000,19546,2480,1144,1245
0,Texas,Houston,TX,41181,27792,34793,2480,1144,1245
0,Texas,Dallas,TX,31223,26252,24632,1152,465,515
0,Texas,Irving,TX,38743,34086,26404,70,28,7
0,Texas,Houston,TX,90413,67956,69153,2480,1144,1245
0,Texas,Houston,TX,58861,300000,33450,2480,1144,1245
0,Texas,Houston,TX,47458,300000,51886,2480,1144,1245
0,Texas,Houston,TX,116481,300000,67477,2480,1144,1245
0,Texas,Houston,TX,58700,53561,54095,2480,1144,1245
0,Texas,Houston,TX,79667,77988,42604,2480,1144,1245
0,Texas,Webster,TX,43063,32372,31683,7,4,1
0,Texas,Houston,TX,64626,61289,45204,2480,1144,1245
0,Texas,Seabrook,TX,91699,76593,67322,3,0,0
0,Texas,Lewisville,TX,91539,85072,51577,18,5,7
0,Texas,Irving,TX,94626,73694,71301,70,28,7
0,Texas,Pasadena,TX,56977,54577,38899,36,11,20
0,Texas,La Porte,TX,86042,71544,61867,13,3,10
0,Texas,La Porte,TX,83764,74311,50381,13,3,10
0,Texas,La Porte,TX,65973,300000,42873,13,3,10
0,Texas,Houston,TX,101429,102388,53155,2480,1144,1245
0,Texas,Friendswood,TX,76382,56655,52499,21,3,2
0,Texas,Houston,TX,70898,55778,61419,2480,1144,1245
0,Texas,Houston,TX,153986,172493,91433,2480,1144,1245
0,Texas,Houston,TX,79846,43092,74111,2480,1144,1245
0,Texas,Houston,TX,79333,61663,62382,2480,1144,1245
0,Texas,Irving,TX,115048,98277,75925,70,28,7
0,Texas,Houston,TX,77297,300000,62609,2480,1144,1245
0,Texas,Houston,TX,61311,54945,38287,2480,1144,1245
0,Texas,Houston,TX,97836,300000,77863,2480,1144,1245
0,Texas,Houston,TX,121104,102799,79161,2480,1144,1245
0,Texas,Houston,TX,203870,300000,66343,2480,1144,1245
0,Texas,Houston,TX,68654,58056,54936,2480,1144,1245
0,Texas,Houston,TX,78990,68222,63119,2480,1144,1245
0,Texas,Houston,TX,74215,62022,53424,2480,1144,1245
0,Texas,Houston,TX,84907,70589,59599,2480,1144,1245
0,Texas,Bellaire,TX,163214,300000,84377,7,2,3
0,Texas,Irving,TX,59166,44584,48745,70,28,7
0,Texas,College Station,TX,38844,24713,40567,68,5,17
0,Texas,College Station,TX,29871,23684,26120,68,5,17
0,Texas,Houston,TX,24466,21377,14306,2480,1144,1245
0,Texas,Houston,TX,144246,133447,83674,2480,1144,1245
0,Texas,Houston,TX,84071,71137,55132,2480,1144,1245
0,Texas,Houston,TX,53455,50028,26864,2480,1144,1245
0,Texas,Houston,TX,84823,77353,63258,2480,1144,1245
0,Texas,Houston,TX,67527,62806,61878,2480,1144,1245
0,Texas,Houston,TX,28465,20792,21551,2480,1144,1245
0,Texas,Houston,TX,51964,33782,60159,2480,1144,1245
0,Texas,Irving,TX,69029,52672,57591,70,28,7
0,Texas,Houston,TX,71942,49561,58203,2480,1144,1245
0,Texas,Houston,TX,194147,216433,74605,2480,1144,1245
0,Texas,Houston,TX,138815,121530,80755,2480,1144,1245
0,Texas,Houston,TX,130142,300000,60205,2480,1144,1245
0,Texas,Houston,TX,73453,59601,55603,2480,1144,1245
0,Texas,Houston,TX,108633,91490,70023,2480,1144,1245
0,Texas,Houston,TX,160435,193610,93075,2480,1144,1245
0,Texas,Houston,TX,44405,38472,32871,2480,1144,1245
0,Texas,Houston,TX,46966,37585,34030,2480,1144,1245
0,Texas,Houston,TX,58584,37723,59472,2480,1144,1245
0,Texas,Irving,TX,51920,34244,50468,70,28,7
0,Texas,Houston,TX,55371,44924,47136,2480,1144,1245
0,Texas,Houston,TX,18952,17340,11161,2480,1144,1245
0,Texas,Houston,TX,53699,47747,40536,2480,1144,1245
0,Texas,Houston,TX,29964,23039,31492,2480,1144,1245
0,Texas,Houston,TX,40968,34434,43733,2480,1144,1245
0,Texas,Houston,TX,105862,300000,66287,2480,1144,1245
0,Texas,Houston,TX,165144,300000,73765,2480,1144,1245
0,Texas,Houston,TX,122849,300000,78397,2480,1144,1245
0,Texas,Houston,TX,95606,67793,82299,2480,1144,1245
0,Texas,Houston,TX,81614,57705,69473,2480,1144,1245
0,Texas,Grand Prairie,TX,40855,34200,34739,30,17,12
0,Texas,Houston,TX,112677,91747,75234,2480,1144,1245
0,Texas,Houston,TX,122506,115460,76065,2480,1144,1245
0,Texas,Houston,TX,38368,32001,25013,2480,1144,1245
0,Texas,Houston,TX,52226,300000,31062,2480,1144,1245
0,Texas,Houston,TX,40563,36189,27651,2480,1144,1245
0,Texas,Houston,TX,49254,36184,41917,2480,1144,1245
0,Texas,Houston,TX,64504,47965,61970,2480,1144,1245
0,Texas,Houston,TX,50320,41554,42558,2480,1144,1245
0,Texas,Houston,TX,38739,42825,21058,2480,1144,1245
0,Texas,Houston,TX,66389,62487,42705,2480,1144,1245
0,Texas,Grand Prairie,TX,52561,46591,42074,30,17,12
0,Texas,Katy,TX,110527,102269,74898,49,37,20
0,Texas,Katy,TX,62906,57310,46630,49,37,20
0,Texas,Killeen,TX,80597,69385,56518,282,75,98
0,Texas,Houston,TX,108695,86219,77639,2480,1144,1245
0,Texas,Houston,TX,110213,99494,69825,2480,1144,1245
0,Texas,Houston,TX,137912,148849,73224,2480,1144,1245
0,Texas,Houston,TX,117640,103494,79076,2480,1144,1245
0,Texas,Houston,TX,82321,300000,67307,2480,1144,1245
0,Texas,Houston,TX,77638,300000,53519,2480,1144,1245
0,Texas,Houston,TX,124196,300000,74313,2480,1144,1245
0,Texas,Houston,TX,42931,300000,30452,2480,1144,1245
0,Texas,Grand Prairie,TX,107008,104518,60198,30,17,12
0,Texas,Houston,TX,87017,82176,65742,2480,1144,1245
0,Texas,Houston,TX,37936,29235,24352,2480,1144,1245
0,Texas,Houston,TX,32408,25490,26562,2480,1144,1245
0,Texas,Houston,TX,67726,47516,59055,2480,1144,1245
0,Texas,Houston,TX,85997,61242,74742,2480,1144,1245
0,Texas,Houston,TX,145864,300000,83907,2480,1144,1245
0,Texas,Houston,TX,87509,61078,74041,2480,1144,1245
0,Texas,Houston,TX,38684,24853,39244,2480,1144,1245
0,Texas,Houston,TX,117541,112576,70686,2480,1144,1245
0,Texas,Houston,TX,74178,64486,55495,2480,1144,1245
0,Texas,Houston,TX,59585,49533,45841,2480,1144,1245
0,Texas,Houston,TX,38335,34336,24989,2480,1144,1245
0,Texas,Houston,TX,74270,300000,48610,2480,1144,1245
0,Texas,College Station,TX,62778,55980,51113,68,5,17
0,Texas,Houston,TX,59246,46573,42128,2480,1144,1245
0,Texas,Houston,TX,65266,62456,35716,2480,1144,1245
0,Texas,Houston,TX,47728,40617,33423,2480,1144,1245
0,Texas,Houston,TX,57281,43032,45750,2480,1144,1245
0,Texas,Houston,TX,27228,21441,27323,2480,1144,1245
0,Texas,Houston,TX,84631,75081,54782,2480,1144,1245
0,Texas,Houston,TX,49026,300000,29932,2480,1144,1245
0,Texas,Desoto,TX,71009,61021,50238,5,4,2
0,Texas,Houston,TX,74589,63897,55688,2480,1144,1245
0,Texas,Houston,TX,51475,41168,44467,2480,1144,1245
0,Texas,Houston,TX,101922,89154,69189,2480,1144,1245
0,Texas,Houston,TX,91327,75704,60959,2480,1144,1245
0,Texas,Houston,TX,58856,46416,38848,2480,1144,1245
0,Texas,Houston,TX,48341,300000,27001,2480,1144,1245
0,Texas,Katy,TX,92344,300000,43798,49,37,20
0,Texas,Katy,TX,92414,300000,45104,49,37,20
0,Texas,Hockley,TX,77761,68079,51378,3,1,2
0,Texas,Houston,TX,37043,29351,32283,2480,1144,1245
0,Texas,Glenn Heights,TX,82311,70782,51990,0,0,0
0,Texas,Houston,TX,42716,34053,23646,2480,1144,1245
0,Texas,Houston,TX,69877,300000,34983,2480,1144,1245
0,Texas,Houston,TX,40174,20705,44117,2480,1144,1245
0,Texas,Houston,TX,108092,99799,53844,2480,1144,1245
0,Texas,Houston,TX,85124,300000,49776,2480,1144,1245
0,Texas,Houston,TX,130755,300000,78703,2480,1144,1245
0,Texas,Houston,TX,77957,64087,58124,2480,1144,1245
0,Texas,Cypress,TX,93413,70037,64588,27,26,28
0,Texas,Houston,TX,71506,65430,47507,2480,1144,1245
0,Texas,Houston,TX,161109,300000,75170,2480,1144,1245
0,Texas,Lancaster,TX,58596,52072,39530,11,7,8
0,Texas,Houston,TX,110688,300000,59132,2480,1144,1245
0,Texas,Spring,TX,117727,109613,61288,64,31,21
0,Texas,Klein,TX,63351,48975,46009,0,0,0
0,Texas,Klein,TX,116451,91806,78949,0,0,0
0,Texas,Klein,TX,95934,87210,56157,0,0,0
0,Texas,Cypress,TX,130069,300000,77318,27,26,28
0,Texas,Cypress,TX,125435,126823,65481,27,26,28
0,Texas,Spring,TX,129571,300000,66943,64,31,21
0,Texas,Tomball,TX,150053,136637,87449,18,2,8
0,Texas,Tomball,TX,110057,100140,82565,18,2,8
0,Texas,Balch Springs,TX,59929,55512,39680,6,3,4
0,Texas,Hockley,TX,67363,66316,49976,3,1,2
0,Texas,Karnack,TX,67585,53385,53359,1,1,0
0,Texas,Marshall,TX,34214,31915,19953,49,14,12
0,Texas,Marshall,TX,46468,35211,43884,49,14,12
0,Texas,Marshall,TX,69041,39502,77127,49,14,12
0,Texas,Hallsville,TX,82987,300000,60095,4,4,0
0,Texas,Haskell,TX,52704,36927,46137,1,0,0
0,Texas,San Marcos,TX,36074,34976,29342,26,13,13
0,Texas,San Marcos,TX,41478,33478,34556,26,13,13
0,Texas,San Marcos,TX,55230,38472,47562,26,13,13
0,Texas,Mesquite,TX,54932,43792,43481,36,15,22
0,Texas,Wimberley,TX,98072,78665,69738,4,4,1
0,Texas,Dripping Springs,TX,99312,73456,81008,4,0,3
0,Texas,Buda,TX,124270,300000,62483,4,1,1
0,Texas,Kyle,TX,33482,25102,31111,9,3,2
0,Texas,Kyle,TX,97338,87439,59178,9,3,2
0,Texas,Brownsboro,TX,52980,36649,53017,1,1,0
0,Texas,Eustace,TX,68106,53405,57175,1,1,0
0,Texas,Tool,TX,51039,40420,36533,0,0,0
0,Texas,Malakoff,TX,42266,33095,38763,2,1,1
0,Texas,Athens,TX,40995,34315,35280,6,2,4
0,Texas,Mesquite,TX,71386,66697,43536,36,15,22
0,Texas,Larue,TX,43620,42814,33054,1,1,0
0,Texas,Mission,TX,24019,12008,26505,8,3,2
0,Texas,Mission,TX,41794,32822,34827,8,3,2
0,Texas,Mission,TX,27668,24264,21256,8,3,2
0,Texas,Mcallen,TX,33353,23401,30842,28,11,11
0,Texas,Mcallen,TX,43065,24648,50578,28,11,11
0,Texas,Mcallen,TX,40694,28482,30009,28,11,11
0,Texas,Mcallen,TX,65331,62608,49928,28,11,11
0,Texas,Mcallen,TX,76073,65563,59389,28,11,11
0,Texas,Mcallen,TX,32248,27227,20368,28,11,11
0,Texas,Garland,TX,72784,62805,50172,45,25,20
0,Texas,Pharr,TX,28217,20889,20964,11,7,5
0,Texas,Pharr,TX,39950,31019,37429,11,7,5
0,Texas,Pharr,TX,42928,30816,45144,11,7,5
0,Texas,Pharr,TX,53029,44325,38586,11,7,5
0,Texas,San Juan,TX,47442,33050,41395,3,0,0
0,Texas,Donna,TX,38944,30597,27416,7,8,2
0,Texas,San Juan,TX,74944,66647,56257,3,0,0
0,Texas,Donna,TX,32194,18720,30007,7,8,2
0,Texas,Donna,TX,41918,24385,37994,7,8,2
0,Texas,Weslaco,TX,53924,44793,46592,6,3,4
0,Texas,Mesquite,TX,43319,37307,29549,36,15,22
0,Texas,Weslaco,TX,46698,44370,32856,6,3,4
0,Texas,Weslaco,TX,31712,25551,23759,6,3,4
0,Texas,San Antonio,TX,18099,10357,20968,1627,516,1027
0,Texas,Weslaco,TX,35161,19273,37501,6,3,4
0,Texas,Weslaco,TX,33810,33647,19661,6,3,4
0,Texas,Edinburg,TX,34493,25614,30127,15,10,10
0,Texas,Edinburg,TX,51695,36657,43289,15,10,10
0,Texas,Edinburg,TX,28843,22421,22319,15,10,10
0,Texas,Edinburg,TX,55122,46435,40797,15,10,10
0,Texas,Edinburg,TX,59721,46062,49313,15,10,10
0,Texas,Mission,TX,29821,26438,21788,8,3,2
0,Texas,Garland,TX,41216,32756,30530,45,25,20
0,Texas,Mission,TX,28359,20432,27544,8,3,2
0,Texas,Mission,TX,22897,15546,21523,8,3,2
0,Texas,Mission,TX,36094,27713,27430,8,3,2
0,Texas,Edcouch,TX,42009,40727,37295,3,3,0
0,Texas,La Villa,TX,37360,34862,28879,0,0,0
0,Texas,Whitney,TX,51535,31134,47290,3,2,0
0,Texas,Hillsboro,TX,28286,21118,28660,3,2,0
0,Texas,Levelland,TX,73550,66295,62195,9,3,1
0,Texas,Levelland,TX,79375,63114,66786,9,3,1
0,Texas,Granbury,TX,94770,72438,75518,3,0,1
0,Texas,Garland,TX,49396,37138,41974,45,25,20
0,Texas,Granbury,TX,40219,37349,25131,3,0,1
0,Texas,Tolar,TX,71345,50539,65135,0,0,0
0,Texas,Sulphur Springs,TX,62487,50410,53500,7,4,2
0,Texas,Sulphur Springs,TX,53962,33829,54604,7,4,2
0,Texas,Yantis,TX,47812,48102,30261,0,0,0
0,Texas,Crockett,TX,23263,21226,15165,10,0,1
0,Texas,Lovelady,TX,59747,53097,45300,0,0,0
0,Texas,Big Spring,TX,62881,42884,58088,15,7,7
0,Texas,Big Spring,TX,64641,41421,51520,15,7,7
0,Texas,Sierra Blanca,TX,57843,42950,53049,1,1,0
0,Texas,Garland,TX,31371,24891,29328,45,25,20
0,Texas,Greenville,TX,68501,58196,48651,6,6,2
0,Texas,Campbell,TX,75893,59750,57693,0,0,0
0,Texas,Greenville,TX,29667,20424,25226,6,6,2
0,Texas,Greenville,TX,79360,58120,43673,6,6,2
0,Texas,Quinlan,TX,88903,76890,64383,0,0,0
0,Texas,Quinlan,TX,43750,33125,34629,0,0,0
0,Texas,Borger,TX,53250,50417,34166,11,5,5
0,Texas,Borger,TX,57915,51806,37040,11,5,5
0,Texas,Jacksboro,TX,62335,41616,53342,1,0,1
0,Texas,Edna,TX,82936,50552,77659,1,1,0
0,Texas,Garland,TX,71722,63817,46342,45,25,20
0,Texas,Jasper,TX,56219,60703,48312,5,1,2
0,Texas,Kirbyville,TX,51899,33284,47543,1,1,0
0,Texas,Buna,TX,30928,22516,29894,1,0,2
0,Texas,Beaumont,TX,50471,300000,32954,132,54,59
0,Texas,Beaumont,TX,126036,300000,74046,132,54,59
0,Texas,Beaumont,TX,67416,300000,30646,132,54,59
0,Texas,Beaumont,TX,28273,22857,21770,132,54,59
0,Texas,Beaumont,TX,34646,24772,27438,132,54,59
0,Texas,Beaumont,TX,36445,23751,31543,132,54,59
0,Texas,Beaumont,TX,38366,25785,41026,132,54,59
0,Texas,Richardson,TX,94510,83502,62313,8,4,4
0,Texas,Beaumont,TX,34864,28311,24536,132,54,59
0,Texas,Beaumont,TX,31111,26645,25224,132,54,59
0,Texas,Port Arthur,TX,53162,41207,41966,50,18,30
0,Texas,Port Arthur,TX,43095,27473,50321,50,18,30
0,Texas,Port Arthur,TX,59620,33831,49629,50,18,30
0,Texas,Port Arthur,TX,33249,17578,40923,50,18,30
0,Texas,Port Arthur,TX,34491,26879,28236,50,18,30
0,Texas,Port Arthur,TX,44179,36142,33973,50,18,30
0,Texas,Port Neches,TX,57457,51358,47652,2,2,0
0,Texas,Port Neches,TX,105175,98698,68482,2,2,0
0,Texas,Richardson,TX,73437,62412,47809,8,4,4
0,Texas,Nederland,TX,74664,59753,54924,4,0,0
0,Texas,Beaumont,TX,0,0,0,132,54,59
0,Texas,China,TX,73297,45914,70227,0,0,0
0,Texas,Sabine Pass,TX,0,0,0,2,2,0
0,Texas,Ben Bolt,TX,81261,66295,72605,1,2,0
0,Texas,Alice,TX,64250,35972,56445,12,3,4
0,Texas,Alice,TX,43360,24663,38781,12,3,4
0,Texas,Burleson,TX,54351,53722,26347,4,1,4
0,Texas,Burleson,TX,91733,92868,54593,4,1,4
0,Texas,Burleson,TX,72563,51940,54346,4,1,4
0,Texas,Dallas,TX,141472,126942,88942,1152,465,515
0,Texas,Cleburne,TX,47897,43616,35390,4,2,4
0,Texas,Burleson,TX,95396,300000,61072,4,1,4
0,Texas,Venus,TX,65115,300000,30882,0,0,0
0,Texas,Alvarado,TX,51252,44899,36730,2,1,2
0,Texas,Nemo,TX,98559,85807,56493,0,0,0
0,Texas,Cleburne,TX,26250,16261,24214,4,2,4
0,Texas,Cleburne,TX,54005,38049,42776,4,2,4
0,Texas,Hamlin,TX,60781,43530,56095,1,1,0
0,Texas,Falls City,TX,95666,81468,71919,0,0,0
0,Texas,Runge,TX,59638,39553,60383,0,0,0
0,Texas,Dallas,TX,34675,19549,38525,1152,465,515
0,Texas,Crandall,TX,105891,92508,66977,0,0,0
0,Texas,Terrell,TX,60756,49382,64354,17,3,11
0,Texas,Kaufman,TX,79760,63539,67167,2,1,3
0,Texas,Crandall,TX,62740,48510,42600,0,0,0
0,Texas,Scurry,TX,74664,65831,56956,2,2,0
0,Texas,Comfort,TX,102139,300000,66280,1,0,0
0,Texas,Boerne,TX,125117,300000,78474,4,2,1
0,Texas,Boerne,TX,55229,300000,52251,4,2,1
0,Texas,Hunt,TX,54032,30406,46390,0,0,0
0,Texas,Kerrville,TX,49400,300000,49020,7,7,2
0,Texas,O'donnell,TX,70509,50489,63507,0,0,0
0,Texas,Kerrville,TX,33111,24018,31685,7,7,2
0,Texas,Junction,TX,44728,27458,47871,0,0,0
0,Texas,Kingsville,TX,43718,32724,35767,2,1,0
0,Texas,Kingsville,TX,48175,36257,37750,2,1,0
0,Texas,Benjamin,TX,50760,44340,39235,0,0,0
0,Texas,Roxton,TX,61234,55831,47756,1,1,0
0,Texas,Paris,TX,81169,61868,60064,84,11,13
0,Texas,Paris,TX,50113,41819,40363,84,11,13
0,Texas,Paris,TX,45068,41583,29593,84,11,13
0,Texas,Littlefield,TX,70904,300000,58581,3,2,1
0,Texas,Aubrey,TX,100020,90734,53788,1,0,1
0,Texas,Lampasas,TX,63240,50498,48115,4,4,0
0,Texas,Cotulla,TX,41040,32848,30124,1,0,0
0,Texas,San Antonio,TX,40756,31613,34729,1627,516,1027
0,Texas,Moulton,TX,80553,59511,67552,0,0,0
0,Texas,Yoakum,TX,36835,32412,27711,2,1,0
0,Texas,Giddings,TX,73402,64920,45693,0,0,0
0,Texas,Jewett,TX,100110,41907,100239,0,0,0
0,Texas,Cleveland,TX,39521,24465,44792,9,4,2
0,Texas,Cleveland,TX,57617,25963,64494,9,4,2
0,Texas,Dayton,TX,43224,300000,27887,4,4,1
0,Texas,Dayton,TX,56112,56786,42559,4,4,1
0,Texas,Krum,TX,90671,77987,62515,0,0,0
0,Texas,Daisetta,TX,52532,47309,25227,0,0,0
0,Texas,Mexia,TX,59295,41497,50985,1,1,0
0,Texas,Groesbeck,TX,60400,45033,52424,0,0,0
0,Texas,Three Rivers,TX,69259,59171,49238,1,0,0
0,Texas,Llano,TX,66646,300000,57332,3,2,0
0,Texas,Kingsland,TX,54923,300000,50795,0,0,0
0,Texas,Lubbock,TX,71829,61705,56125,306,49,161
0,Texas,Lubbock,TX,23676,20507,18002,306,49,161
0,Texas,Wolfforth,TX,48508,34473,46756,2,0,1
0,Texas,Lubbock,TX,16828,9107,17784,306,49,161
0,Texas,Ponder,TX,82007,69268,55518,2,1,1
0,Texas,Lubbock,TX,37214,25720,36967,306,49,161
0,Texas,Lubbock,TX,31478,31806,24084,306,49,161
0,Texas,Lubbock,TX,73836,28515,86094,306,49,161
0,Texas,Lubbock,TX,34167,31539,18410,306,49,161
0,Texas,Wolfforth,TX,55308,42373,39107,2,0,1
0,Texas,Lubbock,TX,44696,35674,45267,306,49,161
0,Texas,Lubbock,TX,82291,78389,42950,306,49,161
0,Texas,Lubbock,TX,90600,77950,69588,306,49,161
0,Texas,Lubbock,TX,67917,44900,55567,306,49,161
0,Texas,Lubbock,TX,40841,35608,30472,306,49,161
0,Texas,Denton,TX,36414,23255,43092,28,13,17
0,Texas,Idalou,TX,75001,61691,54755,0,0,0
0,Texas,Shallowater,TX,87657,75122,60413,0,0,0
0,Texas,Wolfforth,TX,91355,62481,63433,2,0,1
0,Texas,Wolfforth,TX,118709,107037,81330,2,0,1
0,Texas,Lubbock,TX,63785,300000,48698,306,49,161
0,Texas,Lubbock,TX,133693,125981,71738,306,49,161
0,Texas,Lubbock,TX,0,0,0,306,49,161
0,Texas,Brady,TX,54302,39052,45375,1,1,0
0,Texas,Waco,TX,21474,18151,11561,91,39,68
0,Texas,Waco,TX,41416,37428,27856,91,39,68
0,Texas,Denton,TX,90046,63778,70183,28,13,17
0,Texas,Waco,TX,31202,24985,24958,91,39,68
0,Texas,Austin,TX,69924,55270,56919,530,129,196
0,Texas,Waco,TX,36709,26802,38209,91,39,68
0,Texas,Waco,TX,59365,300000,23676,91,39,68
0,Texas,Waco,TX,32129,25309,22447,91,39,68
0,Texas,Woodway,TX,84079,67197,62523,0,0,0
0,Texas,Waco,TX,96267,81021,64902,91,39,68
0,Texas,Lewisville,TX,32729,22402,31267,18,5,7
0,Texas,Elm Mott,TX,58466,300000,40299,2,0,2
0,Texas,Robinson,TX,65189,47989,53270,0,0,0
0,Texas,Argyle,TX,150517,156015,79752,1,1,0
0,Texas,Woodway,TX,45239,300000,24160,0,0,0
0,Texas,Moody,TX,51747,46321,36778,0,0,0
0,Texas,Crawford,TX,101371,88518,67417,1,1,1
0,Texas,West,TX,57295,48888,45036,1,1,0
0,Texas,Tilden,TX,64871,47274,61311,0,0,0
0,Texas,Madisonville,TX,37989,33336,31666,2,0,1
0,Texas,Jefferson,TX,54797,33671,60583,4,3,1
0,Texas,Mason,TX,90830,64716,74747,0,0,0
0,Texas,Van Vleck,TX,46899,27501,41248,0,0,0
0,Texas,Bay City,TX,82699,84654,48687,7,3,2
0,Texas,The Colony,TX,110376,108842,65627,6,5,0
0,Texas,Palacios,TX,47085,300000,19045,1,0,0
0,Texas,Eagle Pass,TX,29993,24057,25340,1,0,0
