,state,city,latest_rent,num_incidents,total_killed,total_injured
0,Wisconsin,Lac du Flambeau,1412,0,0,0
0,Kansas,Carbondale,843,0,0,0
0,New York,Hebron,1643,0,0,0
0,North Carolina,Pollocksville,992,0,0,0
0,New York,Jackson,1580,0,0,0
0,Wisconsin,Rudolph,915,2,0,0
0,Wisconsin,Town of Windsor,1461,0,0,0
0,Wisconsin,Boyceville,1067,3,2,0
0,Illinois,Forreston,1100,0,0,0
0,Idaho,Pinehurst,931,2,1,0
0,Pennsylvania,Marion Township,1356,0,0,0
0,Pennsylvania,Elizabeth Township,1176,0,0,0
0,Minnesota,Henning,1180,1,0,0
0,Missouri,Mount Vernon,701,4,2,0
0,California,Tollhouse,1404,1,0,0
0,Pennsylvania,Elysburg,1155,0,0,0
0,Kentucky,Indian Hills,3194,0,0,0
0,Pennsylvania,Kline Township,794,0,0,0
0,Texas,Granger,1432,0,0,0
0,Kansas,Canton,867,1,0,1
0,Pennsylvania,Clifton,1159,0,0,0
0,New York,Spafford,1749,0,0,0
0,Kentucky,Highland Heights,944,1,0,1
0,Tennessee,Cross Plains,1209,1,0,1
0,Washington,Burbank,1329,0,0,0
0,Georgia,Naylor,983,1,0,0
0,Ohio,Somerville,1395,1,0,1
0,North Carolina,Maysville,847,5,0,5
0,New York,Petersburg,1269,0,0,0
0,Pennsylvania,Beaver Township,984,0,0,0
0,New Jersey,Lake Como,2289,0,0,0
0,Minnesota,Audubon,1373,1,0,1
0,Pennsylvania,Dravosburg,802,0,0,0
0,Indiana,New Chicago,929,1,0,0
0,Pennsylvania,Rush Township,1113,0,0,0
0,North Carolina,Lowell,1014,2,0,2
0,Indiana,Cayuga,752,0,0,0
0,Alabama,Harpersville,1201,1,0,0
0,Oklahoma,Adair,962,0,0,0
0,Illinois,Alhambra,1113,0,0,0
0,Illinois,Bethany,993,0,0,0
0,Connecticut,Bridgewater,2535,1,0,1
0,Arkansas,Vilonia,956,3,1,0
0,Indiana,Long Beach,2314,0,0,0
0,Georgia,Chula,1190,0,0,0
0,Massachusetts,Ashfield,1953,0,0,0
0,Illinois,Maryville,1350,2,0,1
0,Indiana,Heltonville,1022,1,1,0
0,Alabama,New Brockton,870,2,1,2
0,Texas,Bayou Vista,1796,0,0,0
0,Illinois,Germantown,1202,0,0,0
0,New York,Canaan,1842,0,0,0
0,New York,Princetown,1361,1,0,0
0,Georgia,Zebulon,1104,0,0,0
0,Arkansas,Roland,1210,1,1,0
0,Wisconsin,Woodville,1382,0,0,0
0,Georgia,Shiloh,1038,1,0,0
0,New York,Town of Hammond,1397,0,0,0
0,Ohio,Vincent,1241,1,0,1
0,Indiana,Windfall,905,0,0,0
0,Virginia,Eagle Rock,1051,0,0,0
0,Illinois,Venice,677,7,2,10
0,Wisconsin,Casco,1038,0,0,0
0,North Carolina,Swansboro,1050,0,0,0
0,Kentucky,Windy Hills,1648,0,0,0
0,New Jersey,Deerfield Township,1263,0,0,0
0,Texas,Wolfe City,901,0,0,0
0,Wisconsin,Berry,1849,0,0,0
0,Tennessee,Petersburg,967,2,0,1
0,Kansas,Pleasanton,761,0,0,0
0,Virginia,Broad Run,2146,0,0,0
0,Minnesota,Zimmerman,1300,1,0,0
0,Oregon,Riddle,879,2,2,0
0,California,Durham,1681,2,1,0
0,New York,Middleport,861,1,0,1
0,New Jersey,Hardwick,1677,0,0,0
0,Vermont,Proctor,1424,0,0,0
0,California,Los Molinos,1076,7,0,0
0,Maryland,Wilson-Conococheague,1094,0,0,0
0,Florida,Daytona Beach Shores,1552,1,0,0
0,Texas,Citrus City,854,0,0,0
0,New Jersey,Lavallette,1954,0,0,0
0,New York,Town of Nichols,1396,0,0,0
0,Massachusetts,Bernardston,1784,2,1,0
0,Alabama,Kinsey,725,0,0,0
0,New York,Port Ewen,1587,1,0,0
0,Pennsylvania,Cheswick,1071,0,0,0
0,Connecticut,Noank,1979,0,0,0
0,Alabama,Fosters,1105,0,0,0
0,New Mexico,Santa Teresa,1137,0,0,0
0,Minnesota,Ellendale,1213,1,0,1
0,Massachusetts,South Deerfield,1988,0,0,0
0,North Carolina,Currie,867,0,0,0
0,Hawaii,Kahuku,2166,1,2,0
0,Colorado,Crawford,1248,0,0,0
0,Vermont,Bellows Falls,1332,6,0,0
0,Vermont,Town of Barton,1260,0,0,0
0,Pennsylvania,Richland,1014,1,0,0
0,Massachusetts,Conway,2070,0,0,0
0,Connecticut,Bozrah,1506,1,0,0
0,California,Rolling Hills,12428,0,0,0
0,Ohio,New Washington,878,0,0,0
0,Florida,Oakland,1793,2,1,3
0,Indiana,Hudson,1043,1,0,1
0,Pennsylvania,Ralpho,1242,0,0,0
0,Michigan,Centreville,951,1,1,0
0,Michigan,South Rockwood,1003,0,0,0
0,Pennsylvania,Woodbourne,2680,0,0,0
0,Indiana,Morocco,922,1,1,0
0,Minnesota,Houston,1248,0,0,0
0,North Carolina,Goldston,1172,0,0,0
0,Kansas,Hesston,1135,1,4,14
0,Texas,La Villa,867,0,0,0
0,Pennsylvania,Lehigh Township,1167,0,0,0
0,Oklahoma,Vian,862,1,0,0
0,Virginia,Thaxton,1015,3,0,0
0,South Carolina,Windsor,781,7,0,2
0,Florida,Silver Lake,1378,0,0,0
0,Ohio,Curtice,961,1,0,1
0,North Carolina,Lawsonville,973,0,0,0
0,Massachusetts,Granville,1714,0,0,0
0,Idaho,Menan,975,0,0,0
0,Texas,Shenandoah,1761,1,0,0
0,Missouri,Montreal,890,0,0,0
0,Texas,Savoy,1164,1,1,0
0,Washington,Entiat,1427,0,0,0
0,Oregon,Depoe Bay,1489,0,0,0
0,Wisconsin,Shell Lake,1057,0,0,0
0,New Jersey,Newfield,1562,3,0,0
0,North Carolina,Etowah,1313,1,0,0
0,Kansas,Kechi,1273,0,0,0
0,Pennsylvania,Glen Rock,1274,2,1,0
0,Idaho,Dalton Gardens,1542,0,0,0
0,Iowa,Moville,1079,0,0,0
0,Georgia,Odum,1105,0,0,0
0,New York,Henderson,1439,0,0,0
0,Illinois,Sleepy Hollow,1988,1,1,0
0,Ohio,Montpelier,847,1,1,0
0,New Hampshire,Town of Lisbon,1188,0,0,0
0,South Carolina,Barnwell,885,6,2,4
0,Indiana,Dana,731,0,0,0
0,Vermont,New Haven,1670,3,0,1
0,New York,Tyrone,1535,0,0,0
0,Iowa,Lacona,1039,0,0,0
0,Virginia,Afton,1425,3,1,1
0,Pennsylvania,Ben Avon,1573,0,0,0
0,Pennsylvania,Treasure Lake,1153,0,0,0
0,Illinois,Fairmont City,749,0,0,0
0,New York,Ephratah,1293,0,0,0
0,Nebraska,Louisville,1320,2,1,1
0,Michigan,Mattawan,1064,2,0,1
0,Texas,Harleton,1011,1,1,0
0,Vermont,Williamstown,1407,4,0,0
0,Pennsylvania,Snake Spring Township,1180,0,0,0
0,Nebraska,Friend,1028,0,0,0
0,Virginia,The Plains,1851,0,0,0
0,New York,Owasco,1869,0,0,0
0,Pennsylvania,Brodheadsville,1347,0,0,0
0,Indiana,Walton,902,2,1,0
0,Oregon,Oakridge,1045,1,1,0
0,Michigan,Sylvan Lake,1550,0,0,0
0,Indiana,Arcadia,1131,0,0,0
0,Ohio,Oakwood,1238,2,0,1
0,Georgia,Mount Zion,876,0,0,0
0,Illinois,Round Lake Heights,1478,0,0,0
0,Ohio,Perry,1322,1,3,0
0,Maine,Limerick,1252,1,0,1
0,Pennsylvania,Edgeworth,3953,0,0,0
0,Maryland,East New Market,1406,0,0,0
0,Pennsylvania,Liberty Township,1292,0,0,0
0,Florida,Kathleen,1159,0,0,0
0,Iowa,Mediapolis,1085,3,1,0
0,Kansas,Oaklawn-Sunview,642,0,0,0
0,Pennsylvania,Mill Hall,904,0,0,0
0,Illinois,Mount Morris,1061,0,0,0
0,Kansas,Lyndon,854,0,0,0
0,Minnesota,Center City,1438,1,0,1
0,New Jersey,Island Heights,1904,0,0,0
0,Indiana,Shirley,945,1,0,2
0,Texas,Garden Ridge,2579,0,0,0
0,Pennsylvania,Upper Bern,1258,0,0,0
0,Kansas,Meriden,1105,1,0,1
0,Virginia,Meadows of Dan,1089,0,0,0
0,Florida,El Portal,2415,1,1,0
0,North Carolina,Union Grove,1009,0,0,0
0,Minnesota,Lakeland,1626,0,0,0
0,Pennsylvania,Delaware Township,1150,0,0,0
0,Pennsylvania,Limestone,1125,0,0,0
0,Louisiana,Des Allemands,1302,0,0,0
0,Vermont,Starksboro,1493,0,0,0
0,Virginia,Columbia,1270,1,0,1
0,Georgia,Screven,1029,1,1,0
0,Wisconsin,Cornell,882,0,0,0
0,Ohio,East Sparta,874,1,0,1
0,West Virginia,Fraziers Bottom,1018,0,0,0
0,Minnesota,Orr,815,0,0,0
0,Pennsylvania,East Pittsburgh,775,3,0,2
0,Missouri,Centerview,1130,0,0,0
0,Texas,Bangs,870,0,0,0
0,Pennsylvania,Upper Frankford,1191,0,0,0
0,Minnesota,Arnold,1285,0,0,0
0,West Virginia,Jane Lew,1028,0,0,0
0,New Hampshire,Unity,1316,0,0,0
0,Texas,Lipan,1395,0,0,0
0,New Hampshire,Northfield,1403,1,0,0
0,New Jersey,Woodland Township,1941,0,0,0
0,Washington,Onalaska,1119,1,0,0
0,Mississippi,Golden,953,0,0,0
0,Tennessee,Normandy,1212,0,0,0
0,Maryland,Sudlersville,1434,0,0,0
0,Kentucky,Glendale,1105,1,1,0
0,Maryland,Fairmount Heights,1656,0,0,0
0,South Carolina,Heath Springs,829,0,0,0
0,Louisiana,Baldwin,925,0,0,0
0,New York,Town of Champlain,1562,0,0,0
0,Maryland,Colora,1463,2,0,2
0,Massachusetts,Erving,1683,1,0,0
0,New York,Ellenville,1299,5,3,1
0,North Carolina,Haw River,801,2,0,5
0,Illinois,Worden,1280,0,0,0
0,Pennsylvania,Aleppo Township,1521,0,0,0
0,Texas,Oak Ridge North,1670,0,0,0
0,Pennsylvania,Lower Mahanoy Township,1107,0,0,0
0,Texas,Sparks,915,0,0,0
0,Illinois,Cerro Gordo,1071,0,0,0
0,North Carolina,Highlands,1558,0,0,0
0,Michigan,Bitely,801,2,1,0
0,Arkansas,Dierks,747,0,0,0
0,Pennsylvania,Kimmel Township,1073,0,0,0
0,Wisconsin,Neosho,1287,0,0,0
0,Alabama,Eva,843,0,0,0
0,Indiana,Moores Hill,964,0,0,0
0,New York,Columbia,1364,0,0,0
0,Indiana,Mill Creek,1200,0,0,0
0,California,Murphys,1714,1,2,0
0,Arkansas,Monette,770,0,0,0
0,North Carolina,Banner Elk,1248,0,0,0
0,Kansas,Harper,696,0,0,0
0,Minnesota,Hayfield,1299,1,0,0
0,Michigan,Vestaburg,847,0,0,0
0,Iowa,Kellogg,1103,0,0,0
0,Arizona,Kearny,833,1,1,0
0,California,Cayucos,2720,0,0,0
0,Alabama,Kinston,845,1,0,1
0,Pennsylvania,Mount Cobb,1205,0,0,0
0,Pennsylvania,Old Orchard,1650,0,0,0
0,New York,Conquest,1277,0,0,0
0,Texas,Roscoe,991,0,0,0
0,New York,Blasdell,1089,0,0,0
0,Georgia,Mineral Bluff,1242,0,0,0
0,Pennsylvania,Valley Green,1208,0,0,0
0,Ohio,Montville,1239,0,0,0
0,Kansas,Towanda,931,1,0,1
0,Pennsylvania,Texas Township,1221,0,0,0
0,Georgia,Wadley,856,0,0,0
0,Indiana,Norman,856,0,0,0
0,Georgia,Palmetto,1030,2,1,1
0,Kentucky,Audubon Park,1541,0,0,0
0,New York,Town of Minetto,1375,0,0,0
0,Pennsylvania,Leet Township,1432,0,0,0
0,Connecticut,Haddam,1768,3,0,2
0,Ohio,Ohio City,859,0,0,0
0,New Hampshire,New Durham,1801,1,0,0
0,Minnesota,Hoyt Lakes,685,0,0,0
0,Ohio,Bloomville,920,0,0,0
0,Pennsylvania,Pennville,1139,0,0,0
0,Kentucky,Waddy,1184,0,0,0
0,Texas,Dalworthington Gardens,2498,0,0,0
0,Texas,Baird,1125,1,1,0
0,Connecticut,Salisbury,2671,0,0,0
0,Minnesota,Cottonwood,1149,0,0,0
0,Pennsylvania,South Manheim,1101,0,0,0
0,Michigan,Brant,839,0,0,0
0,New York,Seward,1391,0,0,0
0,Indiana,Summitville,764,0,0,0
0,North Carolina,Newport,993,3,0,0
0,New Jersey,Glen Gardner,1671,0,0,0
0,Colorado,Rye,1179,1,2,0
0,Kentucky,Stamping Ground,1186,2,2,1
0,Maine,Mt Vernon,1094,0,0,0
0,Illinois,Roxana,785,1,0,0
0,Texas,Henrietta,1049,2,2,0
0,Michigan,Burt,840,0,0,0
0,New York,Jefferson,1379,0,0,0
0,Ohio,Amsterdam,739,0,0,0
0,Texas,Mabank,1301,4,4,2
0,Vermont,Moretown,1673,2,0,1
0,Pennsylvania,Albany Township,1311,0,0,0
0,Pennsylvania,Gulich Township,924,0,0,0
0,Iowa,Colo,1154,0,0,0
0,Pennsylvania,Wysox,1182,2,0,0
0,New York,Brewster Hill,2292,0,0,0
0,Illinois,Philo,1134,0,0,0
0,Missouri,New Haven,873,0,0,0
0,Kansas,Rossville,1067,0,0,0
0,Florida,Lake Clarke Shores,2169,0,0,0
0,Illinois,Momence,1120,3,0,5
0,Illinois,Gibson City,1102,0,0,0
0,Pennsylvania,Monroe Township,1151,0,0,0
0,California,Nice,1146,1,1,0
0,Pennsylvania,Espy,1168,1,0,2
0,Ohio,Green Springs,969,1,0,0
0,Texas,Westworth Village,1264,0,0,0
0,Pennsylvania,South Coatesville,1321,0,0,0
0,Texas,Double Oak,2851,0,0,0
0,Pennsylvania,Susquehanna Trails,1182,0,0,0
0,Massachusetts,Westhampton,1850,0,0,0
0,Iowa,Roland,1197,0,0,0
0,Texas,Kenedy,1089,0,0,0
0,Arkansas,Tontitown,1612,0,0,0
0,Iowa,Rockwell,932,0,0,0
0,Nebraska,North Bend,997,0,0,0
0,New Jersey,West Belmar,2126,0,0,0
0,Wisconsin,Houlton,1632,0,0,0
0,New York,North Norwich,1277,0,0,0
0,Oklahoma,Erick,740,0,0,0
0,Minnesota,Wheaton,1027,0,0,0
0,Florida,Paisley,1142,3,0,2
0,Connecticut,Eastford,1457,1,0,0
0,Michigan,Alger,809,0,0,0
0,Indiana,Fountaintown,1168,0,0,0
0,Wisconsin,Mishicot,846,0,0,0
0,New York,Beaverdam Lake-Salisbury Mills,1995,0,0,0
0,Arkansas,Rose Bud,872,2,2,1
0,New York,Litchfield,1412,0,0,0
0,Pennsylvania,Hamiltonban Township,1212,0,0,0
0,New York,Alexandria,1408,0,0,0
0,New York,Saugerties South,1607,0,0,0
0,Pennsylvania,Fairchance,983,4,2,4
0,Vermont,Burke,1331,0,0,0
0,Kentucky,Southgate,972,0,0,0
0,Alabama,Axis,921,1,0,1
0,Michigan,Fenwick,911,1,2,0
0,Pennsylvania,Overfield Township,1265,0,0,0
0,Maine,Hope,1265,0,0,0
0,Florida,Hillsboro Beach,2091,0,0,0
0,New Hampshire,Middleton,1560,1,0,0
0,Pennsylvania,Eaton Township,1212,0,0,0
0,Wisconsin,Boyd,935,0,0,0
0,Michigan,Durand,849,0,0,0
0,Texas,Sour Lake,1413,1,0,1
0,Missouri,Bel-Nor,1136,0,0,0
0,Indiana,Warren,917,1,0,1
0,Pennsylvania,Port Allegany,917,2,0,0
0,Massachusetts,Russell,1506,0,0,0
0,New York,Edinburg,1589,1,0,0
0,Oregon,Lafayette,1445,0,0,0
0,Michigan,Fowler,1168,0,0,0
0,Ohio,Butler,847,0,0,0
0,Kansas,Hiawatha,782,1,1,0
0,New Jersey,Eagleswood Township,1685,0,0,0
0,Nebraska,Dakota City,1145,0,0,0
0,Illinois,Fairmont,1271,0,0,0
0,Florida,Mc David,912,1,0,0
0,Massachusetts,Shutesbury,1888,0,0,0
0,New York,Rock Hill,1582,5,1,0
0,Texas,Brookside Village,1654,0,0,0
0,Missouri,Village of Four Seasons,1134,0,0,0
0,Maine,Phippsburg,1577,3,0,1
0,Pennsylvania,Roseto,1203,0,0,0
0,North Carolina,Whitsett,1027,1,1,0
0,Wisconsin,Brownsville,1156,0,0,0
0,Ohio,Lucas,822,0,0,0
0,Montana,Cascade,1163,1,0,0
0,Nebraska,Fullerton,871,0,0,0
0,Colorado,Grand Lake,1638,0,0,0
0,Ohio,Oregonia,1567,1,0,1
0,New York,Town of Waddington,1286,0,0,0
0,North Carolina,Ayden,784,26,2,15
0,Indiana,Clermont,1159,0,0,0
0,Pennsylvania,Northmoreland Township,1249,0,0,0
0,Tennessee,Lynchburg,1093,1,1,1
0,New Hampshire,Bradford,1524,0,0,0
0,Illinois,Phoenix,1238,0,0,0
0,Ohio,Republic,986,1,1,0
0,Colorado,Ridgway,1869,0,0,0
0,New York,Hampton Manor,1266,0,0,0
0,Minnesota,Minneota,1102,0,0,0
0,Texas,Rollingwood,5802,0,0,0
0,Georgia,Tignall,1082,0,0,0
0,South Carolina,Dorchester,1310,7,7,0
0,Pennsylvania,Shiremanstown,1213,0,0,0
0,Illinois,Divernon,957,0,0,0
0,Michigan,Elmira,905,1,1,0
0,Illinois,Shannon,1101,0,0,0
0,Michigan,Boyne Falls,1107,1,0,0
0,Pennsylvania,Versailles,768,0,0,0
0,Michigan,Sheridan,854,0,0,0
0,West Virginia,Davisville,774,1,0,0
0,Colorado,Livermore,1690,1,0,2
0,Michigan,East Tawas,856,0,0,0
0,Texas,Pinehurst,1050,0,0,0
0,South Carolina,Murphys Estates,943,0,0,0
0,Michigan,Brandon,1724,0,0,0
0,South Carolina,Jackson,798,3,2,2
0,Tennessee,South Pittsburg,891,2,1,1
0,North Carolina,Princeville,683,5,0,1
0,Iowa,Dallas,849,0,0,0
0,Minnesota,Battle Lake,1298,1,0,1
0,Maryland,Deale,1953,0,0,0
0,New York,Orleans,1336,0,0,0
0,New York,Cornwall on Hudson,2107,0,0,0
0,Louisiana,Delcambre,973,0,0,0
0,Texas,Edgecliff Village,1393,0,0,0
0,Massachusetts,Fiskdale,1621,0,0,0
0,Minnesota,Raymond,1128,0,0,0
0,Pennsylvania,Reamstown,1080,0,0,0
0,Vermont,St Johnsbury,1278,2,0,3
0,Ohio,Magnolia,1015,0,0,0
0,Minnesota,Foreston,1310,1,0,0
0,Washington,Tahuya,1137,0,0,0
0,Ohio,Fort Shawnee,1005,0,0,0
0,Utah,Granite,3236,0,0,0
0,Texas,Paige,1331,0,0,0
0,Texas,Haslet,2259,2,3,0
0,Iowa,Neola,1147,0,0,0
0,Georgia,Lexington,1087,0,0,0
0,Maine,Sebago,1536,1,1,0
0,Tennessee,Watauga,953,1,0,1
0,Pennsylvania,Albion,910,0,0,0
0,South Carolina,Vance,917,1,0,1
0,Arizona,Gila Bend,1056,4,3,3
0,Ohio,Mc Clure,933,0,0,0
0,Michigan,Laurium,801,0,0,0
0,New York,Ancram,1882,2,0,0
0,Florida,Inglis,1153,2,5,0
0,Iowa,Lake View,900,2,1,0
0,Missouri,Cedar Hill,937,1,0,0
0,Oregon,Beavercreek,1996,4,3,1
0,Tennessee,Mohawk,764,2,0,1
0,Colorado,Johnstown,1763,2,0,0
0,New Hampshire,Newfields,2274,1,0,0
0,Maine,Perry,1182,0,0,0
0,Tennessee,Charleston,1121,1,1,0
0,Tennessee,Nolensville,2177,1,1,0
0,Texas,Lake Kiowa,1804,0,0,0
0,Massachusetts,Gill,1772,1,0,0
0,Kansas,Inman,1086,0,0,0
0,Pennsylvania,Meshoppen Township,1136,0,0,0
0,Illinois,Wenona,1003,0,0,0
0,New York,Greenport,1509,1,0,0
0,Oklahoma,Ninnekah,967,1,2,0
0,Georgia,Ranger,1041,0,0,0
0,Connecticut,Norfolk,1805,0,0,0
0,New York,Millbrook,1809,0,0,0
0,Alabama,Warrior,815,10,3,5
0,Oregon,Rogue River,1338,6,1,0
0,Iowa,Gowrie,811,0,0,0
0,Wisconsin,Roxbury,1621,0,0,0
0,New Hampshire,Albany,1067,0,0,0
0,Wisconsin,Cambria,1069,0,0,0
0,Pennsylvania,Beech Creek Township,937,0,0,0
0,California,Plymouth,1650,0,0,0
0,Missouri,Vinita Park,803,1,0,0
0,North Carolina,Cramerton,1012,4,0,0
0,Minnesota,Fairfax,1065,0,0,0
0,Ohio,Brooklyn Heights,1297,0,0,0
0,Minnesota,Holdingford,1174,2,0,2
0,Tennessee,Cumberland City,846,0,0,0
0,New Jersey,Frenchtown,2097,1,0,0
0,Kentucky,Lakeside Park,1446,0,0,0
0,Georgia,Plainville,925,1,0,0
0,Illinois,Homer,957,0,0,0
0,Virginia,Glasgow,1041,0,0,0
0,Pennsylvania,Conewago Township,1407,0,0,0
0,Illinois,Maroa,1011,0,0,0
0,New Jersey,Winfield Township,1916,0,0,0
0,New York,Town of Ellicottville,1878,0,0,0
0,Arizona,Youngtown,1042,2,1,0
0,Maryland,Glenwood,3210,0,0,0
0,New York,Port Washington North,3963,0,0,0
0,Virginia,Lynch Station,879,0,0,0
0,California,Cabazon,1254,7,1,1
0,Arkansas,Newark,775,1,0,0
0,Pennsylvania,Duncannon,1083,8,3,2
0,Florida,Sewalls Point,3601,0,0,0
0,Tennessee,Pegram,1439,0,0,0
0,Pennsylvania,Paxtang,1082,0,0,0
0,Wisconsin,Medina,1564,0,0,0
0,Colorado,Keenesburg,1560,1,2,0
0,Tennessee,Estill Springs,1096,2,2,0
0,Iowa,Odebolt,875,2,0,1
0,Texas,Bartlett,1253,0,0,0
0,Maryland,Tracys Landing,2015,0,0,0
0,Minnesota,Taylors Falls,1349,0,0,0
0,Pennsylvania,Clinton Township,1228,0,0,0
0,Illinois,Sidney,1031,0,0,0
0,Minnesota,Marine on Saint Croix,1801,0,0,0
0,California,Biggs,1139,0,0,0
0,Connecticut,Warren,2204,0,0,0
0,Michigan,Ferrysburg,1210,0,0,0
0,Georgia,Scottdale,985,2,2,4
0,South Carolina,Burnettown,798,0,0,0
0,Illinois,Bartelso,1251,0,0,0
0,Washington,Geneva,1862,0,0,0
0,New York,Akron,1436,1,0,0
0,Pennsylvania,Carroll Valley,1250,0,0,0
0,Vermont,Waterford,1382,0,0,0
0,North Carolina,Sandy Ridge,911,0,0,0
0,Massachusetts,Chester,1441,0,0,0
0,Massachusetts,Wales,1497,0,0,0
0,New York,Lattingtown,5562,0,0,0
0,Oregon,Glide,1062,1,0,1
0,New York,Kortright,1439,0,0,0
0,California,Chester,1460,0,0,0
0,Michigan,Buckley,1031,1,0,1
0,Illinois,Benld,904,0,0,0
0,Minnesota,Webster,1638,1,0,4
0,Maine,Boothbay Harbor,1518,3,6,0
0,Michigan,Hickory Corners,1458,0,0,0
0,Wisconsin,Whitelaw,1042,0,0,0
0,California,Tahoe Vista,1974,0,0,0
0,New York,Fremont,1217,0,0,0
0,Indiana,Grovertown,999,0,0,0
0,Arizona,Pima,1083,1,0,0
0,Washington,Fox Island,2341,0,0,0
0,Georgia,Hogansville,643,0,0,0
0,Michigan,Sterling,812,0,0,0
0,California,Lexington Hills,3371,0,0,0
0,Kansas,Westwood,1592,0,0,0
0,California,Middletown,1345,0,0,0
0,Tennessee,Chapmansboro,1144,0,0,0
0,North Carolina,Fleetwood,1211,1,0,1
0,Tennessee,Kenton,808,0,0,0
0,Washington,Ocean Park,1329,0,0,0
0,Indiana,Fountain City,879,1,2,0
0,Indiana,Meridian Hills,3248,0,0,0
0,Michigan,Wellston,840,1,0,0
0,Michigan,Union,1124,0,0,0
0,Oklahoma,Turley,762,0,0,0
0,Illinois,Capron,1301,1,0,0
0,Kentucky,Worthington Hills,1222,0,0,0
0,Pennsylvania,Freedom,750,1,0,3
0,Oklahoma,Kiefer,1119,1,0,0
0,Kentucky,Crofton,1011,1,0,0
0,Ohio,Williamsfield,925,1,1,0
0,Vermont,Addison,1868,0,0,0
0,New York,Oyster Bay Cove,7441,0,0,0
0,North Carolina,Richfield,1075,1,1,1
0,Virginia,Lovingston,1268,0,0,0
0,Ohio,Cable,1142,1,1,0
0,Kansas,Garden Plain,1152,0,0,0
0,Pennsylvania,Imperial-Enlow,1249,0,0,0
0,Illinois,Walnut,1103,0,0,0
0,Vermont,Plainfield,1444,2,1,0
0,Indiana,Markleville,925,2,0,0
0,Georgia,Greenville,935,5,3,11
0,New York,Honeoye Falls,1545,1,0,0
0,Iowa,Mount Vernon,1205,1,0,0
0,Virginia,Zuni,1255,0,0,0
0,New Hampshire,Bennington,1402,0,0,0
0,Oklahoma,Lexington,834,2,0,0
0,Idaho,Ammon,1156,1,1,0
0,Arkansas,Fairfield Bay,796,0,0,0
0,Kentucky,Rineyville,1190,1,0,1
0,Florida,Valparaiso,1176,0,0,0
0,Pennsylvania,Graham Township,1034,0,0,0
0,Pennsylvania,Williams Township,992,0,0,0
0,Pennsylvania,Osceola Mills,961,2,3,3
0,Florida,Ocean Ridge,4755,0,0,0
0,Texas,Whitesboro,1165,0,0,0
0,North Carolina,Farmville,831,15,2,8
0,Ohio,Groveport,1332,6,5,3
0,New Mexico,Hurley,792,0,0,0
0,Ohio,Utica,836,1,0,0
0,Pennsylvania,Pulaski,797,2,0,0
0,Texas,Laguna Vista,1231,0,0,0
0,New York,Pine Bush,1534,0,0,0
0,Kansas,Galva,1103,0,0,0
0,Oklahoma,McCord,921,0,0,0
0,Tennessee,Rutherford,791,2,0,1
0,North Carolina,Lake Lure,1185,0,0,0
0,Maryland,Ijamsville,2205,2,0,1
0,Maryland,Earleville,1093,0,0,0
0,Pennsylvania,Middleburg,1121,0,0,0
0,Utah,Eden,1817,0,0,0
0,Illinois,Malta,1210,0,0,0
0,Missouri,Pleasant Hope,787,0,0,0
0,Kentucky,Hendron,1029,0,0,0
0,Illinois,Sherrard,1246,0,0,0
0,New York,Lincoln Park,1392,0,0,0
0,Indiana,New Harmony,900,1,0,0
0,Pennsylvania,Washington Township,1199,0,0,0
0,New York,Austerlitz,1829,0,0,0
0,Alabama,Steele,1003,2,1,0
0,North Carolina,Bunnlevel,1188,3,1,2
0,Ohio,South Vienna,912,2,0,1
0,North Carolina,Emerald Isle,1370,0,0,0
0,Pennsylvania,Lima,1997,0,0,0
0,Wisconsin,Osborn,1172,0,0,0
0,Wisconsin,Pleasant Springs,1616,0,0,0
0,New York,Savannah,1201,1,0,0
0,Minnesota,Melrose,1074,0,0,0
0,Wisconsin,Luck,1126,0,0,0
0,New Jersey,Victory Lakes,1539,0,0,0
0,New York,Hillside Lake,1941,0,0,0
0,Oklahoma,Pink,705,0,0,0
0,Georgia,Porterdale,803,1,0,1
0,Wisconsin,Newton,1131,1,1,0
0,Indiana,Swayzee,881,1,0,0
0,New Hampshire,Rumney,1297,1,1,0
0,Iowa,Fairfield,972,2,0,1
0,Michigan,Iron River,755,1,1,0
0,Florida,Groveland,1340,15,5,5
0,Arizona,Patagonia,1233,0,0,0
0,New Jersey,Elwood-Magnolia,1257,0,0,0
0,Texas,Woodbranch,1417,0,0,0
0,South Carolina,Little Mountain,1247,4,2,1
0,Wisconsin,Brighton,1729,0,0,0
0,Wisconsin,Deer Park,1345,0,0,0
0,West Virginia,Mineral Wells,1065,2,4,0
0,Alabama,Chalkville,980,0,0,0
0,North Carolina,Carolina Shores,1209,0,0,0
0,Wisconsin,Marion,881,0,0,0
0,Texas,Overton,1145,2,2,0
0,Texas,Ranger,976,0,0,0
0,Pennsylvania,Otto Township,952,0,0,0
0,Minnesota,Morristown,1293,0,0,0
0,Kansas,Burrton,759,0,0,0
0,Kansas,Auburn,1223,0,0,0
0,Alabama,Waterloo,769,0,0,0
0,Pennsylvania,Scott Township,1486,0,0,0
0,Pennsylvania,Schwenksville,1308,0,0,0
0,North Carolina,North Topsail Beach,1078,0,0,0
0,Maryland,Woodsboro,1754,0,0,0
0,Georgia,Jasper,1191,3,1,2
0,Ohio,Scio,819,0,0,0
0,Minnesota,Carlton,1293,0,0,0
0,Georgia,Milner,998,0,0,0
0,Indiana,La Crosse,925,0,0,0
